entry_id	record_type	figure	panel	status	source_path	sha256	generator_path	replication_unit	notes
creditfirst.panel.7105adcec0fef518	panel_source	figS15	d	ready	drafts/dendritic-local-learning/journal/source_data/boolean_morphology/condition_summary.csv	912dd45099db5fb08d3515f3c3b6abea1c156184bcee0303dcae165ec41d59e2	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	20 independent confirmation seed blocks; seven fixed logical templates and paired conditions within seed; five development seed blocks; 1,680 fits used only for recipe selection; 25 development/fresh seed blocks; 8,400 endpoints plus 336 complete training replays in one fresh seed; one excluded implementation seed; 336 fits, no confirmatory inference	Complete numerical source of selected input panel. Selected S44 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.f99f4eea71955256	panel_source	figS15	e	ready	drafts/dendritic-local-learning/journal/source_data/boolean_morphology/condition_summary.csv	912dd45099db5fb08d3515f3c3b6abea1c156184bcee0303dcae165ec41d59e2	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	20 independent confirmation seed blocks; seven fixed logical templates and paired conditions within seed; five development seed blocks; 1,680 fits used only for recipe selection; 25 development/fresh seed blocks; 8,400 endpoints plus 336 complete training replays in one fresh seed; one excluded implementation seed; 336 fits, no confirmatory inference	Complete numerical source of selected input panel. Selected S44 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.2b889e85d97dd2f3	panel_source	figS15	f	ready	drafts/dendritic-local-learning/journal/source_data/boolean_morphology/condition_summary.csv	912dd45099db5fb08d3515f3c3b6abea1c156184bcee0303dcae165ec41d59e2	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	20 independent confirmation seed blocks; seven fixed logical templates and paired conditions within seed; five development seed blocks; 1,680 fits used only for recipe selection; 25 development/fresh seed blocks; 8,400 endpoints plus 336 complete training replays in one fresh seed; one excluded implementation seed; 336 fits, no confirmatory inference	Complete numerical source of selected input panel. Selected S44 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.68db7344e89539c1	panel_source	figS15	g	ready	drafts/dendritic-local-learning/journal/source_data/boolean_morphology/condition_summary.csv	912dd45099db5fb08d3515f3c3b6abea1c156184bcee0303dcae165ec41d59e2	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	20 independent confirmation seed blocks; seven fixed logical templates and paired conditions within seed; five development seed blocks; 1,680 fits used only for recipe selection; 25 development/fresh seed blocks; 8,400 endpoints plus 336 complete training replays in one fresh seed; one excluded implementation seed; 336 fits, no confirmatory inference	Complete numerical source of selected input panel. Selected S44 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.30ff980c6a5664b3	panel_source	figS15	h	ready	drafts/dendritic-local-learning/journal/source_data/boolean_morphology/condition_summary.csv	912dd45099db5fb08d3515f3c3b6abea1c156184bcee0303dcae165ec41d59e2	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	20 independent confirmation seed blocks; seven fixed logical templates and paired conditions within seed; five development seed blocks; 1,680 fits used only for recipe selection; 25 development/fresh seed blocks; 8,400 endpoints plus 336 complete training replays in one fresh seed; one excluded implementation seed; 336 fits, no confirmatory inference	Complete numerical source of selected input panel. Selected S44 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.3e758926f5803010	panel_source	figS15	a	ready	drafts/dendritic-local-learning/journal/source_data/boolean_morphology/development_rate_scores.csv	61796b927af131e5b9a65aca17a07e9642d82bb6a4a0f71aa9c7ccedbf7b32a0	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	20 independent confirmation seed blocks; seven fixed logical templates and paired conditions within seed; five development seed blocks; 1,680 fits used only for recipe selection; 25 development/fresh seed blocks; 8,400 endpoints plus 336 complete training replays in one fresh seed; one excluded implementation seed; 336 fits, no confirmatory inference	Complete numerical source of selected input panel. Selected S44 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.4c672e22ea1e63bb	panel_source	figS15	b	ready	drafts/dendritic-local-learning/journal/source_data/boolean_morphology/development_rate_scores.csv	61796b927af131e5b9a65aca17a07e9642d82bb6a4a0f71aa9c7ccedbf7b32a0	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	20 independent confirmation seed blocks; seven fixed logical templates and paired conditions within seed; five development seed blocks; 1,680 fits used only for recipe selection; 25 development/fresh seed blocks; 8,400 endpoints plus 336 complete training replays in one fresh seed; one excluded implementation seed; 336 fits, no confirmatory inference	Complete numerical source of selected input panel. Selected S44 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.ad5e5901adc8d165	panel_source	figS15	c	ready	drafts/dendritic-local-learning/journal/source_data/boolean_morphology/development_rate_scores.csv	61796b927af131e5b9a65aca17a07e9642d82bb6a4a0f71aa9c7ccedbf7b32a0	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	20 independent confirmation seed blocks; seven fixed logical templates and paired conditions within seed; five development seed blocks; 1,680 fits used only for recipe selection; 25 development/fresh seed blocks; 8,400 endpoints plus 336 complete training replays in one fresh seed; one excluded implementation seed; 336 fits, no confirmatory inference	Complete numerical source of selected input panel. Selected S44 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.546a76f880b67559	panel_source	figS15	d	ready	drafts/dendritic-local-learning/journal/source_data/boolean_morphology/development_rate_scores.csv	61796b927af131e5b9a65aca17a07e9642d82bb6a4a0f71aa9c7ccedbf7b32a0	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	20 independent confirmation seed blocks; seven fixed logical templates and paired conditions within seed; five development seed blocks; 1,680 fits used only for recipe selection; 25 development/fresh seed blocks; 8,400 endpoints plus 336 complete training replays in one fresh seed; one excluded implementation seed; 336 fits, no confirmatory inference	Complete numerical source of selected input panel. Selected S44 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.592c4fb04bc0c522	panel_source	figS15	e	ready	drafts/dendritic-local-learning/journal/source_data/boolean_morphology/development_rate_scores.csv	61796b927af131e5b9a65aca17a07e9642d82bb6a4a0f71aa9c7ccedbf7b32a0	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	20 independent confirmation seed blocks; seven fixed logical templates and paired conditions within seed; five development seed blocks; 1,680 fits used only for recipe selection; 25 development/fresh seed blocks; 8,400 endpoints plus 336 complete training replays in one fresh seed; one excluded implementation seed; 336 fits, no confirmatory inference	Complete numerical source of selected input panel. Selected S44 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.e55e208649b82740	panel_source	figS15	f	ready	drafts/dendritic-local-learning/journal/source_data/boolean_morphology/development_rate_scores.csv	61796b927af131e5b9a65aca17a07e9642d82bb6a4a0f71aa9c7ccedbf7b32a0	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	20 independent confirmation seed blocks; seven fixed logical templates and paired conditions within seed; five development seed blocks; 1,680 fits used only for recipe selection; 25 development/fresh seed blocks; 8,400 endpoints plus 336 complete training replays in one fresh seed; one excluded implementation seed; 336 fits, no confirmatory inference	Complete numerical source of selected input panel. Selected S44 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
creditfirst.panel.f28162b417bdd7bd	panel_source	figS15	g	ready	drafts/dendritic-local-learning/journal/source_data/boolean_morphology/development_rate_scores.csv	61796b927af131e5b9a65aca17a07e9642d82bb6a4a0f71aa9c7ccedbf7b32a0	drafts/dendritic-local-learning/journal/scripts/supplement_consolidation/build.py	20 independent confirmation seed blocks; seven fixed logical templates and paired conditions within seed; five development seed blocks; 1,680 fits used only for recipe selection; 25 development/fresh seed blocks; 8,400 endpoints plus 336 complete training replays in one fresh seed; one excluded implementation seed; 336 fits, no confirmatory inference	Complete numerical source of selected input panel. Selected S44 panel A. Exact crop and source hashes in curation manifest. Complete tables can contain other panels/conditions; no additional replication is implied.
